NY,Loss,CHA
NO,Loss,PHO
DAL,Win,LAL
DEN,Loss,SA
POR,Loss,HOU
SAC,Loss,ATL
CHA,Win,TOR
IND,Win,CHI
ORL,Win,LAC
PHI,Loss,WAS
BOS,Win,UTA
MEM,Loss,NO
MIL,Win,CLE
MIN,Loss,GS
SA,Win,PHO
OKC,Win,DAL
MIA,Win,LAC
DEN,Win,ATL
HOU,Loss,LAL
CHA,Loss,NY
IND,Win,TOR
ORL,Loss,BOS
PHI,Win,CLE
WAS,Win,BKN
DET,Loss,OKC
CHI,Win,UTA
MIN,Win,DAL
NO,Win,LAL
SA,Win,GS
PHO,Win,DEN
POR,Win,SAC
TOR,Win,UTA
ATL,Win,ORL
BKN,Loss,IND
CLE,Win,PHI
MIA,Loss,BOS
HOU,Loss,LAC
MEM,Win,GS
MIL,Loss,DAL
SAC,Loss,POR
NY,Loss,SA
OKC,Win,WAS
PHO,Win,NO
LAL,Loss,MIN
CHA,Loss,ATL
IND,Win,MEM
PHI,Loss,SA
BOS,Win,ORL
CHI,Win,CLE
HOU,Win,TOR
UTA,Loss,DEN
POR,Win,DET
LAC,Win,MIN
MIA,Win,MIL
DAL,Win,WAS
GS,Win,DET
LAL,Win,NO
ORL,Win,MIL
PHI,Win,HOU
BOS,Loss,CHA
MEM,Loss,TOR
MIN,Win,CLE
ATL,Loss,NY
SA,Win,WAS
DEN,Win,LAL
UTA,Win,NO
POR,Win,PHO
SAC,Win,BKN
LAC,Win,OKC
NY,Loss,HOU
GS,Win,OKC
IND,Win,MIL
TOR,Loss,CHI
ATL,Win,PHI
BOS,Loss,POR
CLE,Loss,CHA
MIA,Win,DAL
DEN,Win,MIN
PHO,Loss,BKN
UTA,Loss,SA
LAL,Loss,MEM
SAC,Loss,DET
CHA,Loss,MIA
ORL,Loss,DAL
WAS,Loss,CLE
NY,Loss,ATL
CHI,Win,IND
HOU,Win,DEN
MIN,Win,BOS
NO,Win,PHI
MIL,Loss,OKC
GS,Win,UTA
LAC,Win,BKN
TOR,Loss,POR
SAC,Loss,MEM
LAL,Win,DET
BKN,Loss,POR
CHI,Win,CHA
OKC,Win,DEN
DAL,Win,PHI
UTA,Loss,GS
LAC,Loss,MEM
WAS,Win,MIN
DET,Win,NY
MIA,Win,ATL
HOU,Win,BOS
SAC,Win,PHO
CHA,Win,BKN
CLE,Loss,WAS
NY,Loss,IND
ORL,Loss,MIA
PHI,Loss,TOR
ATL,Win,DET
MIL,Loss,POR
MIN,Loss,LAC
NO,Win,UTA
SA,Win,BOS
PHO,Loss,SAC
DAL,Win,HOU
GS,Loss,MEM
OKC,Win,LAC
DEN,Win,CHI
CHA,Loss,PHO
PHI,Win,MIL
TOR,Win,WAS
BOS,Loss,IND
DET,Loss,ATL
MEM,Loss,SA
MIN,Win,BKN
NO,Win,CLE
DAL,Win,UTA
POR,Win,CHI
LAL,Win,GS
LAC,Win,SAC
IND,Win,PHI
WAS,Win,NY
ATL,Loss,BOS
MIA,Win,ORL
HOU,Win,MIN
MIL,Loss,CHA
SA,Win,CLE
DEN,Win,DAL
GS,Loss,POR
BKN,Loss,DET
LAC,Win,CHI
ORL,Loss,PHO
OKC,Win,UTA
LAL,Win,SAC
CHA,Loss,BOS
IND,Win,MIN
DET,Win,MIL
MIA,Win,PHO
MEM,Loss,HOU
DAL,Loss,DEN
SA,Win,NO
UTA,Win,CHI
POR,Win,NY
TOR,Loss,BKN
WAS,Win,LAL
ATL,Loss,ORL
NO,Loss,GS
CHA,Loss,IND
ORL,Win,PHI
BOS,Loss,MEM
BKN,Loss,LAL
CLE,Loss,MIA
DET,Loss,CHI
HOU,Win,ATL
MIL,Loss,WAS
MIN,Loss,DEN
OKC,Win,SA
DAL,Win,GS
PHO,Win,POR
LAC,Win,NY
CHA,Win,MIL
ORL,Loss,SA
TOR,Loss,MIA
ATL,Win,DAL
BOS,Win,CLE
DET,Loss,LAL
HOU,Win,BKN
OKC,Win,GS
IND,Win,WAS
PHI,Loss,NO
DEN,Win,NY
UTA,Loss,PHO
SAC,Loss,LAC
WAS,Win,ATL
CLE,Win,CHI
MEM,Loss,BKN
DAL,Loss,MIN
SA,Loss,HOU
PHO,Loss,UTA
MIL,Win,BOS
TOR,Loss,DEN
LAC,Loss,IND
DET,Win,PHI
SAC,Loss,GS
MIA,Win,CHA
OKC,Win,MIN
NY,Loss,NO
LAL,Loss,POR
WAS,Win,ORL
CHI,Loss,NO
SA,Win,ATL
UTA,Win,HOU
POR,Win,IND
PHI,Win,ORL
BOS,Win,MIL
BKN,Loss,DEN
MIA,Loss,DET
MEM,Win,PHO
DAL,Win,CHA
SAC,Loss,OKC
GS,Win,TOR
CLE,Win,DEN
ATL,Win,LAC
HOU,Loss,PHO
MIL,Loss,DET
NO,Loss,DAL
UTA,Loss,IND
POR,Win,OKC
BKN,Loss,NY
MEM,Loss,LAC
CHI,Win,MIA
CHA,Win,PHI
WAS,Loss,MIL
ATL,Win,CLE
BOS,Win,DEN
NY,Win,ORL
HOU,Win,GS
NO,Loss,OKC
PHO,Win,TOR
POR,Win,UTA
SAC,Loss,LAL
PHI,Loss,DEN
CLE,Win,LAC
CHI,Loss,DET
MEM,Loss,GS
MIN,Loss,MIA
MIL,Loss,BKN
SA,Loss,IND
UTA,Loss,SAC
POR,Loss,DAL
NY,Loss,BOS
DET,Loss,MIA
HOU,Win,ORL
OKC,Win,IND
LAL,Loss,TOR
CHA,Win,GS
PHI,Loss,LAC
WAS,Loss,DEN
MEM,Win,ORL
UTA,Loss,POR
SAC,Win,DAL
CLE,Win,NY
IND,Win,MIA
TOR,Loss,SA
ATL,Loss,OKC
BKN,Win,BOS
DET,Loss,MIN
CHI,Loss,MIL
LAL,Loss,PHO
CHA,Loss,ORL
BOS,Loss,LAC
MEM,Loss,OKC
MIL,Loss,SA
MIN,Win,PHI
NO,Win,DET
NY,Win,CHI
SAC,Loss,UTA
GS,Win,DAL
BKN,Win,LAC
POR,Win,HOU
IND,Win,CHA
ORL,Loss,CLE
TOR,Win,PHI
ATL,Win,WAS
BOS,Win,NY
DET,Win,BKN
NO,Win,MEM
OKC,Win,LAL
MIL,Loss,CHI
SA,Win,MIN
DEN,Loss,UTA
PHO,Win,SAC
GS,Loss,HOU
CHA,Loss,LAL
WAS,Loss,LAC
MIA,Win,CLE
NY,Win,ATL
CHI,Loss,TOR
PHI,Loss,POR
DAL,Win,MIL
UTA,Loss,SA
SAC,Win,HOU
MEM,Loss,MIN
DET,Loss,POR
OKC,Win,ORL
DEN,Win,NO
PHO,Win,GS
IND,Loss,DET
ATL,Win,LAL
BOS,Win,MIN
BKN,Win,PHI
MIA,Win,UTA
NY,Loss,WAS
CHI,Loss,ORL
LAC,Win,SA
CHA,Win,SAC
CLE,Loss,POR
MEM,Loss,LAL
DEN,Loss,OKC
GS,Win,NO
MIA,Win,IND
ORL,Loss,UTA
TOR,Loss,CHA
ATL,Win,SAC
BOS,Loss,DET
BKN,Loss,WAS
MIL,Loss,NY
MIN,Win,POR
DAL,Win,MEM
PHO,Loss,SA
HOU,Win,CHI
LAC,Win,NO
OKC,Win,CHI
GS,Loss,SA
PHI,Win,BKN
ATL,Win,UTA
CLE,Win,MIL
DET,Loss,CHA
MIA,Win,SAC
IND,Win,HOU
DAL,Loss,TOR
DEN,Loss,PHO
LAL,Win,MIN
NY,Loss,MEM
BOS,Loss,WAS
CHA,Loss,UTA
ORL,Loss,SAC
DET,Loss,HOU
CHI,Win,CLE
MIL,Win,PHI
SA,Loss,OKC
PHO,Win,DAL
POR,Win,NO
GS,Win,LAL
LAC,Win,DEN
IND,Win,BOS
OKC,Loss,TOR
LAC,Win,MIN
CHA,Win,MIL
CLE,Loss,DET
ORL,Loss,NY
BKN,Loss,IND
MIA,Win,ATL
HOU,Loss,DAL
MEM,Win,UTA
SA,Win,TOR
DEN,Loss,GS
PHO,Win,LAL
SAC,Loss,NO
BKN,Loss,CHI
NY,Loss,OKC
LAL,Loss,MIA
SA,Loss,HOU
GS,Win,LAC
CLE,Loss,ATL
HOU,Win,MEM
DAL,Loss,SA
POR,Win,LAC
CHA,Loss,OKC
ORL,Win,DET
BKN,Win,MIL
NY,Loss,TOR
MIN,Win,WAS
NO,Win,DEN
UTA,Win,LAL
SAC,Win,MIA
GS,Win,PHO
BOS,Win,CLE
IND,Win,BKN
TOR,Win,NY
WAS,Win,DET
ATL,Win,CHA
CHI,Loss,DAL
HOU,Win,NO
MEM,Win,DEN
MIL,Loss,MIN
PHO,Win,PHI
POR,Loss,MIA
LAC,Win,UTA
CLE,Loss,GS
ORL,Win,ATL
OKC,Win,HOU
SA,Win,SAC
LAL,Loss,PHI
DET,Loss,WAS
MEM,Loss,CHI
MIN,Loss,DAL
NO,Win,POR
DEN,Loss,MIA
UTA,Win,CHA
LAC,Loss,PHO
BOS,Loss,ATL
IND,Win,CLE
ORL,Loss,GS
CHI,Loss,TOR
HOU,Loss,SAC
SA,Win,BKN
OKC,Loss,POR
LAL,Loss,MIL
WAS,Loss,DAL
TOR,Win,IND
MIN,Win,NO
DEN,Loss,PHI
LAC,Win,CHA
CLE,Win,ORL
MIA,Loss,GS
CHI,Win,BOS
OKC,Loss,BKN
SA,Loss,NY
PHO,Loss,MEM
UTA,Win,MIL
POR,Win,CHA
SAC,Loss,PHI
WAS,Loss,TOR
ATL,Loss,GS
BOS,Loss,NO
HOU,Win,NY
DAL,Loss,LAC
DEN,Win,MEM
LAL,Win,UTA
IND,Win,NO
ORL,Loss,MIA
BKN,Win,CLE
CHI,Win,ATL
MIN,Loss,OKC
SA,Win,LAC
PHO,Win,MIL
POR,Loss,PHI
SAC,Loss,CHA
DET,Loss,MEM
CLE,Loss,IND
MIA,Win,TOR
WAS,Loss,GS
OKC,Win,BOS
DAL,Loss,NY
LAL,Loss,DEN
PHI,Loss,MIN
BKN,Win,ATL
LAC,Win,ORL
CHA,Loss,WAS
CLE,Win,PHI
IND,Win,TOR
MIA,Win,NO
NY,Win,DET
CHI,Win,PHO
MEM,Loss,SA
MIL,Loss,GS
DAL,Win,LAL
DEN,Win,BOS
UTA,Win,OKC
SAC,Win,POR
SA,Win,DAL
TOR,Win,DET
ATL,Win,IND
BKN,Win,GS
MIN,Loss,PHO
NO,Loss,WAS
HOU,Win,LAL
POR,Win,ORL
LAC,Win,BOS
NY,Win,MIA
DEN,Win,OKC
IND,Win,WAS
PHI,Loss,DET
ATL,Win,HOU
MEM,Win,PHO
MIN,Win,CHA
NO,Loss,DAL
BKN,Win,MIA
MIL,Loss,CHI
UTA,Loss,CLE
SAC,Win,ORL
GS,Win,BOS
LAC,Win,LAL
TOR,Win,BKN
WAS,Loss,HOU
DET,Win,PHO
PHI,Loss,NY
CHI,Win,CHA
OKC,Win,MIL
DAL,Win,NO
DEN,Win,ORL
POR,Win,BOS
SAC,Win,CLE
MEM,Win,ATL
SA,Win,MIN
TOR,Win,MIL
BOS,Loss,HOU
NY,Win,PHO
CHI,Loss,WAS
NO,Loss,SA
DAL,Win,ORL
UTA,Win,DEN
CHA,Win,NY
IND,Win,SAC
MEM,Win,OKC
LAL,Loss,CLE
ORL,Loss,CHI
PHI,Win,CHA
WAS,Win,MIA
BOS,Win,TOR
MIL,Loss,MEM
MIN,Loss,SAC
NO,Loss,HOU
SA,Win,UTA
PHO,Win,LAL
POR,Win,CLE
GS,Loss,DEN
LAC,Win,DAL
ATL,Loss,BKN
IND,Win,NY
HOU,Loss,OKC
NY,Loss,LAC
ORL,Loss,CHA
PHI,Loss,MIA
TOR,Win,MIN
WAS,Win,CHI
BOS,Loss,LAL
DET,Loss,UTA
MEM,Win,SAC
SA,Loss,POR
DEN,Loss,CLE
PHO,Loss,DAL
OKC,Win,GS
CHA,Loss,MIA
IND,Win,LAC
WAS,Loss,DET
CHI,Win,PHI
HOU,Win,MIL
MIN,Win,UTA
NO,Loss,GS
DAL,Loss,POR
TOR,Loss,LAL
ORL,Win,BOS
OKC,Win,SAC
SA,Win,MIL
PHO,Win,DEN
CLE,Loss,DAL
DET,Loss,LAC
CHA,Win,TOR
WAS,Win,PHI
NY,Loss,BKN
MEM,Loss,NO
ATL,Win,MIA
CHI,Win,LAL
HOU,Win,POR
GS,Loss,IND
BKN,Win,ORL
MIA,Win,BOS
NO,Loss,SAC
OKC,Win,POR
UTA,Loss,MIN
CHA,Win,LAC
CLE,Loss,CHI
ORL,Loss,ATL
TOR,Win,DAL
WAS,Loss,BOS
NY,Loss,PHI
HOU,Win,SAC
MIL,Win,DET
PHO,Win,IND
SA,Loss,OKC
MIA,Win,LAL
POR,Win,DEN
ORL,Win,LAL
PHI,Loss,TOR
ATL,Loss,SA
BOS,Loss,OKC
BKN,Win,DAL
CLE,Win,MIL
DET,Loss,NO
NY,Win,CHA
CHI,Loss,LAC
HOU,Loss,MEM
PHO,Loss,WAS
SAC,Loss,IND
GS,Loss,MIN
CHA,Loss,CHI
TOR,Loss,LAC
PHI,Loss,OKC
MEM,Win,HOU
MIL,Loss,ATL
DEN,Win,IND
UTA,Win,WAS
POR,Win,MIN
MIA,Win,SA
NY,Win,LAL
NO,Win,ORL
CLE,Loss,PHO
BOS,Loss,BKN
DAL,Win,DET
GS,Win,POR
SAC,Loss,DEN
PHI,Loss,PHO
BKN,Loss,TOR
CHI,Loss,MIN
MIL,Loss,LAC
OKC,Win,ATL
UTA,Win,SAC
CLE,Loss,NO
DET,Win,ORL
NY,Win,BOS
HOU,Win,SA
POR,Loss,MEM
GS,Loss,WAS
LAL,Loss,IND
MIA,Loss,OKC
TOR,Win,ORL
BOS,Loss,PHI
MIL,Loss,PHO
MIN,Win,NO
DAL,Loss,HOU
DEN,Loss,CHA
SA,Loss,CHI
SAC,Loss,MEM
LAC,Win,WAS
IND,Loss,PHO
NY,Win,CLE
GS,Win,LAC
ORL,Win,MIL
PHI,Loss,ATL
MIN,Loss,MEM
BKN,Loss,OKC
DAL,Win,SAC
DEN,Loss,TOR
LAL,Loss,CHA
UTA,Loss,GS
IND,Win,BKN
WAS,Win,OKC
ATL,Win,MIN
DET,Win,PHI
HOU,Win,CLE
MEM,Win,MIL
NO,Win,CHI
SA,Win,SAC
NY,Loss,MIA
PHO,Win,CHA
POR,Win,TOR
LAC,Win,UTA
BOS,Win,ORL
IND,Win,ORL
WAS,Win,POR
BKN,Win,PHI
MIA,Win,DET
MIL,Win,NY
NO,Loss,SA
OKC,Win,MEM
DAL,Win,CLE
DEN,Win,LAC
UTA,Loss,TOR
SAC,Win,CHI
ATL,Loss,IND
MIN,Win,LAL
PHO,Loss,CHI
GS,Loss,CHA
CLE,Loss,LAL
PHI,Loss,BOS
WAS,Loss,SA
NY,Loss,POR
HOU,Win,PHO
MEM,Loss,DAL
NO,Win,ATL
OKC,Win,MIN
ORL,Win,DET
DEN,Win,MIL
SAC,Win,TOR
LAC,Loss,MIA
BKN,Win,SA
GS,Win,CHI
IND,Win,POR
ORL,Win,OKC
PHI,Loss,LAL
WAS,Loss,CLE
BOS,Win,SAC
DET,Win,BKN
NY,Win,DEN
DAL,Win,UTA
NO,Win,MIN
LAC,Win,TOR
CHA,Loss,SA
ATL,Loss,MEM
DET,Win,DEN
MIN,Loss,POR
MIL,Loss,HOU
PHO,Win,GS
UTA,Win,MIA
OKC,Win,NY
LAL,Loss,CHI
BOS,Loss,DAL
BKN,Win,NO
CLE,Win,MEM
ORL,Win,IND
WAS,Win,SAC
LAC,Win,PHI
IND,Win,DEN
TOR,Win,NO
DET,Win,SA
MIL,Loss,BOS
MIN,Loss,HOU
GS,Win,PHI
CHA,Win,DAL
CLE,Win,SAC
CHI,Win,ATL
MEM,Win,WAS
PHO,Loss,MIA
POR,Loss,OKC
LAL,Loss,UTA
IND,Loss,DAL
ORL,Loss,MEM
TOR,Win,ATL
BOS,Loss,SA
BKN,Win,CHA
DET,Loss,CLE
NY,Loss,SAC
HOU,Win,WAS
MIL,Loss,NO
MIN,Win,DEN
UTA,Win,PHI
GS,Loss,MIA
LAC,Win,POR
CHI,Win,BKN
LAL,Loss,OKC
IND,Win,ATL
PHI,Loss,CLE
WAS,Loss,TOR
DET,Loss,CHA
MEM,Win,NY
MIL,Win,ORL
DAL,Loss,MIA
DEN,Loss,PHO
LAC,Loss,SA
CHA,Win,DET
CLE,Win,ORL
TOR,Loss,CHI
ATL,Loss,WAS
MIN,Win,IND
NO,Loss,NY
PHO,Win,BOS
UTA,Loss,BKN
POR,Loss,SA
SAC,Loss,GS
LAL,Loss,HOU
MIL,Loss,DEN
OKC,Loss,MIA
GS,Win,HOU
CHA,Win,NO
ORL,Win,NY
PHI,Loss,DAL
TOR,Win,CLE
DET,Win,ATL
CHI,Win,DEN
MEM,Win,LAC
PHO,Win,SA
POR,Win,UTA
LAL,Win,BOS
CHA,Win,MEM
WAS,Win,NO
ATL,Win,NY
DET,Loss,DAL
MIL,Loss,IND
UTA,Loss,MIN
SAC,Win,BOS
GS,Win,BKN
OKC,Loss,LAC
MIA,Win,CHI
CLE,Loss,WAS
TOR,Win,ORL
DEN,Loss,SAC
PHO,Loss,HOU
LAL,Loss,BKN
POR,Win,MIN
PHI,Loss,MIL
DET,Loss,GS
NY,Loss,DAL
NO,Loss,LAC
UTA,Win,BOS
CLE,Loss,TOR
IND,Win,LAL
WAS,Win,ORL
ATL,Loss,CHI
DEN,Loss,POR
PHO,Loss,MIN
SAC,Loss,HOU
PHI,Loss,ORL
BOS,Win,ATL
CHI,Win,GS
DAL,Win,NO
MEM,Win,LAL
OKC,Loss,CLE
SA,Win,DET
UTA,Win,PHO
POR,Win,BKN
LAC,Win,HOU
IND,Win,MIL
TOR,Loss,WAS
MIA,Win,NY
DEN,Loss,BKN
CLE,Win,UTA
OKC,Win,MEM
NY,Loss,GS
DAL,Loss,CHI
SA,Win,CHA
LAL,Win,SAC
PHO,Win,NO
MIA,Win,ORL
PHI,Loss,WAS
HOU,Win,DET
BOS,Loss,IND
MIL,Loss,BKN
MEM,Win,CLE
POR,Win,DEN
SAC,Loss,MIN
LAC,Win,NO
CHI,Win,NY
TOR,Win,GS
IND,Win,UTA
ORL,Win,PHI
OKC,Win,CHA
SA,Win,DAL
PHO,Win,ATL
WAS,Loss,MEM
BKN,Win,CHI
DET,Win,NY
MIA,Win,CHA
MIL,Win,UTA
DEN,Loss,MIN
POR,Loss,LAL
SAC,Win,NO
CLE,Loss,SA
IND,Loss,GS
HOU,Win,MIA
OKC,Win,PHI
PHO,Loss,LAC
LAL,Loss,NO
CHA,Win,IND
ORL,Loss,HOU
WAS,Win,UTA
BOS,Loss,GS
BKN,Win,MEM
DET,Loss,CHI
MIL,Loss,SAC
MIN,Loss,NY
DEN,Win,DAL
POR,Win,ATL
SA,Win,MIA
PHO,Win,OKC
LAL,Loss,LAC
CHI,Loss,MEM
CHA,Win,CLE
TOR,Win,SAC
BOS,Win,BKN
NY,Win,UTA
MIN,Win,DET
NO,Win,MIL
DAL,Win,POR
DEN,Win,LAL
HOU,Win,IND
GS,Win,ATL
CLE,Loss,NY
PHI,Loss,UTA
MEM,Win,CHA
MIL,Loss,WAS
SA,Win,ORL
LAC,Win,ATL
CHI,Win,MIA
LAL,Win,OKC
NO,Win,DEN
BOS,Win,DET
BKN,Win,SAC
HOU,Win,POR
MIN,Loss,TOR
DAL,Win,IND
GS,Win,PHO
CHA,Win,DEN
BKN,Win,TOR
MIA,Win,WAS
NY,Win,PHI
MIL,Win,ORL
UTA,Loss,ATL
LAC,Win,PHO
IND,Win,BOS
DET,Win,SAC
CHI,Loss,SA
MEM,Win,POR
MIN,Win,MIL
OKC,Win,HOU
GS,Win,DAL
MIA,Loss,BKN
ORL,Loss,DEN
PHI,Loss,SAC
TOR,Win,DET
WAS,Loss,CHA
BOS,Loss,NY
NO,Loss,MEM
UTA,Loss,DAL
SA,Win,POR
PHO,Loss,CLE
LAC,Win,GS
CHI,Win,HOU
ATL,Win,MIL
OKC,Win,LAL
CHA,Win,MIN
ORL,Loss,WAS
PHI,Loss,IND
TOR,Win,MEM
BOS,Loss,PHO
MIA,Loss,DEN
NO,Loss,POR
SA,Win,LAL
UTA,Loss,LAC
GS,Loss,CLE
NY,Win,MIL
WAS,Win,BKN
ATL,Win,DEN
DET,Loss,IND
PHI,Loss,MEM
CHI,Win,SAC
MIL,Loss,CHA
TOR,Loss,PHO
MIA,Win,HOU
NO,Win,BOS
MIN,Win,SAC
OKC,Loss,DAL
SA,Win,UTA
POR,Loss,GS
LAC,Win,CLE
CHA,Loss,ATL
IND,Win,PHI
BKN,Win,PHO
CHI,Loss,OKC
HOU,Win,UTA
DAL,Win,BOS
DEN,Win,LAC
CLE,Loss,MIA
ATL,Win,TOR
POR,Win,MIL
SAC,Win,WAS
GS,Win,ORL
PHI,Loss,CHI
BOS,Win,MIA
BKN,Win,CHA
MEM,Win,UTA
NO,Loss,TOR
NY,Win,IND
DAL,Loss,MIN
DEN,Win,DET
PHO,Win,ORL
LAL,Loss,SA
CLE,Loss,OKC
HOU,Win,MIN
POR,Win,WAS
GS,Win,MIL
IND,Win,CHI
PHI,Loss,NY
TOR,Loss,OKC
ATL,Loss,NO
BKN,Win,BOS
MIA,Win,MEM
DAL,Win,DEN
PHO,Win,DET
SAC,Loss,SA
LAL,Loss,WAS
CHA,Win,POR
CLE,Loss,HOU
CHI,Win,PHI
MEM,Win,IND
NO,Win,MIA
UTA,Win,ORL
GS,Loss,SA
LAC,Win,DET
TOR,Win,ATL
MIN,Loss,PHO
DEN,Win,WAS
SAC,Win,MIL
DAL,Loss,BKN
NY,Loss,CLE
LAL,Win,ORL
CHA,Loss,HOU
ATL,Loss,PHO
MIA,Win,POR
CHI,Win,IND
MEM,Win,MIN
NO,Win,BKN
OKC,Win,DEN
SA,Win,PHI
UTA,Loss,DET
LAC,Win,MIL
CLE,Win,TOR
ORL,Win,POR
DAL,Win,OKC
LAL,Win,NY
CHA,Win,BKN
WAS,Loss,PHO
BOS,Loss,TOR
DET,Loss,CLE
MIN,Win,ATL
NO,Win,LAC
IND,Win,MIA
SA,Win,DEN
SAC,Loss,NY
UTA,Loss,MEM
ATL,Loss,POR
HOU,Win,PHI
MIL,Win,LAL
DAL,Loss,LAC
ORL,Win,CHA
TOR,Win,BOS
WAS,Win,IND
BKN,Win,CLE
DET,Loss,MIA
CHI,Loss,POR
MIN,Win,LAL
NO,Win,UTA
OKC,Win,SAC
DEN,Loss,SA
PHO,Win,NY
GS,Win,MEM
PHI,Win,DET
HOU,Loss,LAC
WAS,Win,ATL
DAL,Win,SAC
MIL,Loss,MIA
SA,Win,NO
OKC,Win,UTA
CLE,Win,IND
BKN,Win,MIN
ORL,Loss,TOR
BOS,Loss,CHI
GS,Loss,NY
POR,Win,MEM
LAL,Win,PHO
CHA,Win,WAS
IND,Loss,SA
ATL,Win,PHI
DET,Win,MIL
MIA,Win,TOR
CHI,Win,BOS
MIN,Loss,LAC
NO,Loss,SAC
DEN,Loss,MEM
UTA,Loss,NY
BKN,Win,HOU
DAL,Loss,GS
LAL,Loss,POR
IND,Win,DET
NY,Win,BKN
ORL,Loss,CLE
PHI,Loss,CHA
TOR,Win,HOU
WAS,Win,BOS
ATL,Loss,CHI
MIA,Win,MIL
MIN,Win,MEM
SA,Win,GS
DEN,Win,NO
PHO,Loss,LAC
SAC,Win,LAL
OKC,Win,SA
LAC,Loss,DAL
MEM,Win,DEN
CHA,Win,ORL
TOR,Win,IND
ATL,Win,CLE
BOS,Loss,PHI
BKN,Win,DET
MIA,Loss,MIN
NY,Loss,WAS
CHI,Win,MIL
UTA,Win,NO
HOU,Win,OKC
POR,Loss,PHO
GS,Win,SAC
LAL,Loss,DAL
ORL,Win,MIN
WAS,Loss,CHI
CLE,Loss,CHA
DET,Win,BOS
PHI,Loss,BKN
MIL,Loss,TOR
MIA,Win,NY
LAC,Win,LAL
SAC,Loss,DAL
IND,Loss,ATL
HOU,Win,DEN
SA,Win,MEM
GS,Win,UTA
PHO,Win,OKC
POR,Win,NO
ATL,Loss,DET
MIA,Loss,BKN
MIN,Win,SA
UTA,Loss,DAL
SAC,Loss,OKC
LAL,Loss,HOU
CLE,Win,DET
ORL,Win,BKN
TOR,Win,PHI
WAS,Loss,CHA
ATL,Win,BOS
MEM,Win,MIA
MIL,Loss,IND
MIN,Loss,CHI
NO,Loss,PHO
DEN,Win,HOU
POR,Win,SAC
LAC,Loss,OKC
DAL,Loss,SA
GS,Loss,DEN
ORL,Loss,WAS
TOR,Loss,NY
BOS,Win,CHA
BKN,Loss,ATL
MIA,Win,IND
CHI,Win,DET
MEM,Win,PHI
MIN,Win,HOU
OKC,Win,NO
MIL,Win,CLE
SA,Win,PHO
UTA,Loss,POR
LAL,Loss,GS
LAC,Win,SAC
CHA,Win,PHI
WAS,Win,MIL
ATL,Win,MIA
CLE,Loss,BOS
HOU,Win,NO
DAL,Win,PHO
DEN,Win,UTA
NY,Win,CHI
DET,Loss,TOR
BKN,Win,ORL
IND,Win,OKC
POR,Win,GS
SAC,Win,MIN
LAL,Loss,MEM
PHI,Win,BOS
TOR,Win,MIL
WAS,Win,MIA
ATL,Loss,CHA
CHI,Win,ORL
HOU,Win,SA
NO,Win,OKC
UTA,Loss,LAL
PHO,Loss,MEM
GS,Win,MIN
BKN,Loss,NY
LAC,Win,DEN
MEM,Win,DAL
MIL,Loss,ATL
MIN,Loss,UTA
NO,Win,HOU
OKC,Win,DET
SA,Loss,LAL
BOS,Loss,WAS
CHA,Win,CHI
CLE,Win,BKN
MIA,Loss,PHI
NY,Win,TOR
ORL,Loss,IND
POR,Win,LAC
SAC,Loss,PHO
DEN,Loss,GS
NO,Win,ORL
SA,Win,DAL
LAL,Loss,HOU
CHA,Win,MIL
IND,Win,PHI
BOS,Win,BKN
MIA,Win,WAS
TOR,Win,ATL
MEM,Win,MIN
NY,Loss,CHI
DEN,Win,DET
UTA,Loss,HOU
PHO,Win,LAL
SAC,Loss,GS
POR,Win,OKC
ORL,Loss,WAS
MIN,Win,DET
CLE,Loss,NY
DAL,Win,UTA
LAC,Win,OKC
IND,Loss,MEM
CHI,Loss,CLE
MIL,Win,PHI
PHO,Win,SA
SAC,Win,POR
LAL,Loss,LAC
NO,Loss,DAL
CHA,Loss,MEM
ORL,Loss,TOR
PHI,Loss,MIA
WAS,Win,MIL
ATL,Win,IND
DET,Loss,BKN
HOU,Win,BOS
MIN,Loss,CHI
OKC,Win,DEN
UTA,Win,PHO
GS,Win,LAL
LAC,Loss,SAC
MIA,Win,TOR
NY,Win,CHA
POR,Loss,GS
PHI,Loss,HOU
BKN,Win,OKC
MEM,Win,NO
DAL,Win,BOS
DEN,Loss,SAC
LAC,Win,UTA
IND,Loss,MIL
MIA,Loss,HOU
NY,Loss,WAS
TOR,Win,OKC
CHI,Win,ORL
NO,Win,CHA
POR,Win,CLE
LAL,Loss,PHO
CHA,Win,MIA
PHI,Loss,ORL
BOS,Loss,TOR
BKN,Loss,MIN
DET,Win,NY
MIL,Loss,CHI
WAS,Win,IND
SA,Win,ATL
PHO,Loss,MEM
UTA,Win,CLE
SAC,Win,DEN
GS,Win,LAC
HOU,Win,SA
POR,Win,DAL
CHA,Win,ATL
ORL,Win,MIN
PHI,Loss,CHI
BOS,Win,IND
BKN,Win,NY
DET,Win,MIL
TOR,Win,WAS
OKC,Loss,MEM
PHO,Loss,SAC
UTA,Loss,DAL
DEN,Loss,CLE
LAC,Win,POR
IND,Loss,WAS
ATL,Win,NY
MIA,Win,MIN
CHI,Loss,BOS
HOU,Loss,GS
MIL,Win,MEM
SA,Loss,NO
BKN,Win,ORL
DET,Loss,UTA
OKC,Win,SAC
TOR,Win,PHI
DAL,Loss,MIA
PHO,Win,GS
POR,Win,DEN
LAL,Win,CHA
CLE,Win,NO
IND,Win,UTA
NY,Loss,ATL
